,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
1167,Wannsee,Fähre,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)'],"52.421928022812146, 13.175815964118582",nan,Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),nan+ nan
1168,Wannsee,s-bahn,"['KBS 104b', 'KBS 102', 'KBS 104']","52.4214,13.1792",Q111325896,"KBS 102,KBS 104b,KBS 104+ KBS 104,KBS 102+ KBS 100h,KBS 100e",S-Bahnhof Berlin Wannsee+ S-Bahnhof Berlin Wannsee+ S-Bahnhof Berlin Wannsee
1169,Warschauer Brücke,u-bahn,['B I'],"52.5051,13.4491",Q18380174,"B I,B II",Warschauer Straße metro station
1170,Warschauer Str.,s-bahn,"['KBS 100c', 'KBS 100b', 'KBS 102', 'KBS 101', 'KBS 103']","52.506416666667,13.450955555556",Q111252298,"KBS 103,KBS 102,KBS 100c,KBS 100b,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",S-Bahnhof Warschauer Straße+ S-Bahnhof Warschauer Straße+ S-Bahnhof Warschauer Straße
1171,Warschauer Strasse,bus,['O30'],"52.512432267445355, 13.452598837307189",nan,O30+ O30+ O30,Warschauer Strasse Ecke Grünberger Strasse+ Warschauer Strasse Ecke Grünberger Strasse+ Warschauer Strasse Ecke Grünberger Strasse
1172,Warschauerstrasse,strassenbahn,['82'],,,,
1173,"Wartenberg, Siedlung",bus,['A39'],"52.58393195902164, 13.53076033685478",nan,A39+ A39+ A39,"Wartenberg, Siedlung+ Wartenberg, Siedlung+ Wartenberg, Siedlung"
1174,Wasserwerk,bus,['A13'],,,,
1175,Wedding,s-bahn,"['KBS 100', 'KBS 103a']","52.5425,13.3661",Q638604,"KBS 100c,KBS 103a,KBS 100+ KBS 100+ KBS 100a,KBS 100",Berlin-Wedding station+ Berlin-Wedding station+ Berlin-Wedding station
1176,Weddingplatz,strassenbahn,"['25', '23', '2']","52.54152535588228, 13.369198549039789",nan,"25,2,35+ 2",Weddingplatz+ Weddingplatz
1177,"Weddingplatz, Müllerstrasse",strassenbahn,['35'],,,,
1178,Weg nach Saatwinkel,bus,['A13'],,,,
1179,Weichselstrasse,strassenbahn,['26'],"52.48313752772782, 13.431480309407663",nan,"26,47+ 47,26",Weichselstrasse+ Weichselstrasse
1180,"Weidendammbrücke, Bhf. Friedrichstrasse",strassenbahn,"['1', '46', '70']",,,,
1181,Weinmeisterhornweg,bus,['A35'],"52.50924681744358, 13.180314851039075+52.511043998847086, 13.171645488962428",nan,"A13+ A35,A34+ A13+ A34,A35+ A34,A35,A13+ A34,A35,A13",Weinmeisterhornweg Ecke Wilhelmstrasse +  Weinmeisterhornweg Ecke Gatower Strasse+ Weinmeisterhornweg Ecke Wilhelmstrasse+ Weinmeisterhornweg Ecke Gatower Strasse+ Weinmeisterhornweg Ecke Gatower Strasse+ Weinmeisterhornweg Ecke Wilhelmstrasse
1182,Weinmeisterstr.,u-bahn,['D'],"52.525833333333,13.403888888889",Q661876,D,Weinmeisterstraße metro station
1183,"Weißensee, Feldmannstrasse",bus,['A45'],,,,
1184,"Weißensee, Feldtmannstrasse",bus,['A46'],,,,
1185,"Weißensee, Rennbahnstrasse Ecke Gustav-Adolf-Strasse",bus,['A55'],,,,
1186,"Weißensee, Rennbahnstrasse Ecke Parkstrasse",strassenbahn,['72'],,,,
1187,"Weißensee, Schwarzelfenweg",bus,['A55'],"52.56729838338304, 13.46535452978551",nan,A45+ A45,nan+ nan
1188,Weißenseer Weg,bus,"['O41', 'A41']","52.53305919668049, 13.476252837088406",nan,O37,nan
1189,Weißenseer Weg,strassenbahn,"['63', '64']","52.532258,13.476705",Q65942700,"64,63+ 63,64",nan+ nan
1190,Wendenschloß,Fähre,['Wendenschloß<>Grünau'],,,,
1191,Wendenschloß Ecke Ekhofstrasse,strassenbahn,['83'],"52.41633000736971, 13.589690772826726",nan,83+ 83+ 83,Wendenschloß Ecke Ekhofstrasse+ Wendenschloß Ecke Ekhofstrasse+ Wendenschloß Ecke Ekhofstrasse
1192,Wentowsteig Ecke Wilhelmsruher Damm,bus,['A21'],,,,
1193,Wernerwerk,s-bahn,['KBS 100d'],"52.534863,13.27599",Q96077001,"KBS 100c,KBS 100d+ KBS 100c+ KBS 100b",Berlin Wernerwerk station+ Berlin Wernerwerk station+ Berlin Wernerwerk station
1194,Wernerwerk,strassenbahn,['35'],,,,
1195,Westend,s-bahn,"['KBS 100', 'KBS 100a']","52.5181,13.2844",Q323214,"KBS 100c,KBS 100+ KBS 100+ KBS 100",Berlin-Westend station+ Berlin-Westend station+ Berlin-Westend station
1196,Westfälischestrasse Ecke Brandenburgischestrasse,strassenbahn,['60'],,,,
1197,Westkreuz,s-bahn,"['KBS 100', 'KBS 102', 'KBS 101', 'KBS 100a', 'KBS 103']","52.5011,13.2839",Q678125,"KBS 103,KBS 100,KBS 102,KBS 100c,KBS 101+ KBS 101,KBS 102,KBS 100+ KBS 100h,KBS 100,KBS 100g",Berlin Westkreuz station+ Berlin Westkreuz station+ Berlin Westkreuz station
1198,"Weverstrasse, Strassenbahnhof",strassenbahn,['75'],"52.51946975407937, 13.19781896484702",nan,"76,75+ 75,76+ 75,76","Weverstrasse, Strassenbahnhof+ Weverstrasse, Strassenbahnhof+ Weverstrasse, Strassenbahnhof"
1199,"Wichertstrasse, Humannplatz",strassenbahn,['70'],,,,
1200,Wiebestrasse Ecke Huttenstrasse,strassenbahn,['35'],,,,
1201,Wiener Brücke,strassenbahn,"['87', '88']","52.49588477409083, 13.43650068505988",nan,"87,88+ 92,87+ 87,95",Wiener Brücke+ Wiener Brücke+ Wiener Brücke
1202,"Wienerstrasse, Spreewaldplatz",strassenbahn,['2'],,,,
1203,Wiesbadener Strasse Ecke Süd-West-Korso,bus,['A16'],,,,
1204,Wiesbadenerstrasse Ecke Bundesallee,bus,['A25'],,,,
1205,Wiesenbaude,bus,['A11'],"52.430495242672045, 13.31180861060395",nan,"A11+ A11+ A11,A84,A53",Wiesenbaude+ Wiesenbaude+ Wiesenbaude
1206,Wiesenbaude,strassenbahn,['74'],"52.43330952304924, 13.307272184416341",nan,"74,73+ 73,74",Wiesenbaude+ Wiesenbaude
1207,"Wiesenbaude, Giesendorferstrasse",strassenbahn,['73'],,,,
1208,"Wießensee, Rennbahnstrasse Ecke Parkstrasse",strassenbahn,['74'],,,,
1209,Wildau,s-bahn,['KBS 103'],"52.32,13.634",Q8000974,KBS 103+ KBS 103+ KBS 103,Wildau railway station+ Wildau railway station+ Wildau railway station
1210,Wildmeisterdamm,strassenbahn,['47'],"52.426124062490864, 13.48276594555747",nan,47+ 47,Wildmeisterdamm+ Wildmeisterdamm
1211,Wildmeisterdamm Ecke Neuköllnerstrasse,bus,['A52'],,,,
1212,Wilhelminenhofstrasse Ecke Edisonstrasse,strassenbahn,"['95', '87']","52.4619496,13.5139049",Q65951882,"87+ 87,82",Wilhelminenhofstraße/Edisonstraße+ nan
1213,Wilhelmshagen,s-bahn,['KBS 102'],"52.4386,13.7222",Q800494,KBS 102+ KBS 102+ KBS 102,Berlin Wilhelmshagen station+ Berlin Wilhelmshagen station+ Berlin Wilhelmshagen station
1214,Wilhelmsruh,s-bahn,['KBS 104'],"52.5814,13.3631",Q800495,KBS 104+ KBS 106+ KBS 100e,Berlin-Wilhelmsruh station+ Berlin-Wilhelmsruh station+ Berlin-Wilhelmsruh station
1215,"Wilhelmsruh, Fontanestrasse",bus,"['A55', 'A45']","52.58985938767378, 13.361193570257216",nan,"A55,A45+ A55,A45+ A45,A55","Wilhelmsruh, Fontanestrasse+ Wilhelmsruh, Fontanestrasse+ Wilhelmsruh, Fontanestrasse"
1216,Wilhelmstrasse,bus,['A17'],"52.43057879952989, 13.318592903820731",nan,"A17,A34+ A17",Wilhelmstrasse Ecke Berliner Strasse+ Wilhelmstrasse Ecke Berliner Strasse
1217,Wilmersdorf,s-bahn,"['KBS 100', 'KBS 100a']","52.477658333333,13.328525",Q464094,"KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",Berlin Bundesplatz station+ Berlin Bundesplatz station+ Berlin Bundesplatz station
1218,Wilmersdorfer Strasse Ecke Berlinerstrasse,strassenbahn,['44'],,,,
1219,Wilmersdorfer Strasse Ecke Kantstrasse,strassenbahn,['75'],,,,
1220,Wilmersdorfer Strasse Ecke Kurfürstendamm,bus,"['A19', 'A29']","52.50002844680595, 13.307125123915897",nan,A69+ A69,nan+ nan
1221,Wilmersdorferstrasse Ecke Berliner Strasse,strassenbahn,['3'],,,,
1222,Wilmersdorferstrasse Ecke Berlinerstrasse,strassenbahn,['54'],,,,
1223,Winfriedstrasse Ecke Berlinerstrasse,bus,['A10'],,,,
1224,Wismarerstrasse Ecke Goerzallee,strassenbahn,['78'],,,,
1225,Wittenau (Kremmener Bahn),s-bahn,['KBS 105'],"52.597013,13.334329",Q111264319,KBS 105+ KBS 105+ KBS 100c,S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau
1226,Wittenau (Nordbahn),s-bahn,['KBS 104'],"52.597013,13.334329",Q111264319,KBS 104+ KBS 106+ KBS 100e,S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau
1227,Wittenbergplatz,bus,"['A19', 'A29']","52.50188939146253, 13.342697883756577",nan,"A60,A69,A19,A62,A29+ A73,A60,A62,A29,A19+ A62,A60,A85,A29,A73,A19",Wittenbergplatz+ Wittenbergplatz+ Wittenbergplatz
1228,Wittenbergplatz,strassenbahn,"['6', '25', '2', '77', '78']","52.50185025953713, 13.343098350806866",nan,"77,78,54,25,55,6,2,53+ 2,55,77,78",Wittenbergplatz+ Wittenbergplatz
1229,Wittenbergplatz,u-bahn,"['B I', 'A I']","52.501944444444,13.343055555556",Q692727,"B II,A I,B I,A II+ A II,A I,B II,B I+ A I,B III,A II",Wittenbergplatz metro station+ Wittenbergplatz metro station+ Wittenbergplatz metro station
1230,Witzleben,s-bahn,"['KBS 100', 'KBS 100a']","52.5078,13.2836",Q321266,"KBS 100c,KBS 100+ KBS 100+ KBS 100",Berlin Messe Nord/ICC station+ Berlin Messe Nord/ICC station+ Berlin Messe Nord/ICC station
1231,Wolfmarsteig,bus,['A23'],"52.41268952057738, 13.536602630335091",nan,A23,nan
1232,Wollankstr.,s-bahn,"['KBS 105', 'KBS 104']","52.5651525,13.3923627",Q800515,"KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e",Berlin Wollankstraße station+ Berlin Wollankstraße station+ Berlin Wollankstraße station
1233,Wuhlheide,s-bahn,['KBS 102'],"52.4689,13.5533",Q800514,KBS 102+ KBS 102+ KBS 102,Berlin Wuhlheide station+ Berlin Wuhlheide station+ Berlin Wuhlheide station
1234,Yorckstr.,s-bahn,"['KBS 106', 'KBS 105']","52.491777777778,13.372141666667",Q21776729,"KBS 106,KBS 105+ KBS 105,KBS 106+ KBS 100d,KBS 100c",Yorckstraße station+ Yorckstraße station+ Yorckstraße station
1235,Yorckstrasse Ecke Großbeerenstrasse,bus,['A28'],,,,
1236,Yorckstrasse Ecke Mehringdamm,bus,['A19'],,,,
1237,Yorckstrasse/Gneisenaustrasse,strassenbahn,"['98', '99']","52.492962048633196, 13.387727495303821",nan,98,Yorckstrasse/Gneisenaustrasse
1238,Zehlendorf,s-bahn,"['KBS 104', 'KBS 104a']","52.4309,13.2584",Q737962,"KBS 104a,KBS 104+ KBS 104,KBS 104a+ KBS 100f,KBS 100e",Berlin-Zehlendorf station+ Berlin-Zehlendorf station+ Berlin-Zehlendorf station
1239,Zehlendorf West,s-bahn,['KBS 104'],,,,
1240,"Zehlendorf, Andreezeile Ecke Sachtlebenstrasse",bus,['A10'],,,,
1241,Zehlendorfer Damm,strassenbahn,['96'],,,,
1242,Zentralschule,bus,['A22'],"52.43465069286089, 13.703692212644038",nan,A22+ A22+ A22,Zentralschule + Zentralschule+ Zentralschule
1243,Zentralviehhof,s-bahn,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']","52.5238,13.4644",Q800512,"KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 103a,KBS 106+ KBS 106a,KBS 104,KBS 106",Berlin Storkower Straße station+ Berlin Storkower Straße station+ Berlin Storkower Straße station
1244,Zepernick (Kr Niederbarnim),s-bahn,['KBS 106'],"52.6598,13.5342",Q801657,KBS 106,Zepernick station
1245,Zeppelinstrasse Ecke Falkenhagener Chaussee,bus,['A5'],,,,
1246,Zeuthen,s-bahn,['KBS 103'],"52.3486,13.6274",Q8069824,KBS 103+ KBS 103+ KBS 103,Zeuthen railway station+ Zeuthen railway station+ Zeuthen railway station
1247,Ziekowstrasse Ecke Gorkistrasse,bus,['A14'],"52.59058635821372, 13.292106368112313",nan,A14,nan
1248,Zimmermannstrasse,bus,['A8'],,,,
1249,Zionskirchstrasse,strassenbahn,"['70', '22', '49', '46']",,,,
1250,Zoologischer Garten,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103']","52.507222222222,13.3325",Q111326238,"KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g,KBS 100k",S-Bahnhof Berlin Zoologischer Garten+ S-Bahnhof Berlin Zoologischer Garten+ S-Bahnhof Berlin Zoologischer Garten
1251,Zoologischer Garten,u-bahn,['A I'],"52.5058669,13.3330236",Q4024764,"B I,A I+ A I,B I+ A I,G",Zoologischer Garten metro station+ Zoologischer Garten metro station+ Zoologischer Garten metro station
1252,Zosener Strasse Ecke Gneisenaustrasse,strassenbahn,['3'],,,,
1253,Zossenerstrasse Ecke Blücherstrasse,strassenbahn,['95'],,,,
1254,Zum Heckeshorn,bus,['A51'],"52.43307505069834, 13.164008736441371",nan,A51+ A51+ A51,Zum Heckeshorn Ecke Am Großen Wannsee+ Zum Heckeshorn Ecke Am Großen Wannsee+ Zum Heckeshorn Ecke Am Großen Wannsee
