stop_name,type,line_name,stop_id,location,identifier
Lutherstr.,autobus,A29,1964432_west,,
Lützowstr.,autobus,A29,1964433_west,,
Lützowstr. Ecke Potsdamerstr.,autobus,A29,1964434_west,,
Askanischerplatz,autobus,A29,1964435_west,,
U-Bhf. Kochstr.,autobus,A29,1964436_west,,
Oranienplatz,autobus,A29,1964437_west,,
Machandelweg,autobus,A31,1964438_west,,
U-Bhf. Ruhleben,autobus,A31,1964439_west,,
Friedhof Ruhleben,autobus,A31,1964440_west,,
Kinderheim Ruhleben,autobus,A31,1964441_west,,
Teltowerstr.,autobus,A31,1964442_west,,
Grenadierstr.,autobus,A31,1964443_west,,
Stresowplatz,autobus,A31,1964444_west,,
Breitestr. Ecke Charlottenstr.,autobus,A31,1964445_west,,
Rathaus Spandau,autobus,A31,1964446_west,,
Nauenerstr.,autobus,A31,1964447_west,,
Egelpfuhlstr.,autobus,A31,1964448_west,,
Magistratsweg,autobus,A31,1964449_west,,
Spandauerstr.,autobus,A31,1964450_west,,
Hackbuschstr.,autobus,A31,1964451_west,,
Heidebergplan,autobus,A31,1964452_west,,
Breitenbachplatz,autobus,A32,1964453_west,,
Gritznerstr.,autobus,A32,1964454_west,,
Schlossstr. Ecke Albrechtstr.,autobus,A32,1964455_west,,
Rathaus Steglitz,autobus,A32,1964456_west,,
Kuhligkshofstr. Ecke Albrechtstr.,autobus,A32,1964457_west,,
Sedanstr.,autobus,A32,1964458_west,,
Stindestr.,autobus,A32,1964459_west,,
Leonorenstr.,autobus,A32,1964460_west,,
"Lankwitz, Kirche",autobus,A32,1964461_west,,
Malteserstr. Ecke Belßstr.,autobus,A32,1964462_west,,
Marchandstr.,autobus,A32,1964463_west,,
Marienfelderallee,autobus,A32,1964464_west,,
Stegerwaldstr.,autobus,A32,1964465_west,,
Bhf. Marienfelde,autobus,A32,1964466_west,,
Berlinickestr. Ecke Albrechtstr.,autobus,A33,1964467_west,,
Klingsorstr.,autobus,A33,1964468_west,,
Sedanstr.,autobus,A33,1964469_west,,
Bismarckstr. Ecke Steglitzerdamm,autobus,A33,1964470_west,,
Halskestr. Ecke Attilastr. Ecke Steglitzerdamm,autobus,A33,1964471_west,,
Kaiserstr./Ringstr.,autobus,A33,1964472_west,,
Rathaus Mariendorf,autobus,A33,1964473_west,,
"Mariendorf, Kaiserstr.",autobus,A33,1964474_west,,
"Spandau, Friedhof",autobus,A34,1964475_west,,
Askanierring Ecke Falkenhagenerstr.,autobus,A34,1964476_west,,
Hafenplatz,autobus,A34,1964477_west,,
Rathaus Spandau,autobus,A34,1964478_west,,
Wilhelmstr. Ecke Pichelsdorferstr.,autobus,A34,1964479_west,,
Adamstr.,autobus,A34,1964480_west,,
Heerstr. Ecke Gatowerstr.,autobus,A34,1964481_west,,
Gatowerstr.,autobus,A34,1964482_west,,
Weinmeisterhornweg,autobus,A34,1964483_west,,
Ortsgrenze Gatow,autobus,A34,1964484_west,,
"Gatow, Kirche",autobus,A34,1964485_west,,
Großglienickerweg,autobus,A34,1964486_west,,
Krankenhaus Hohengatow,autobus,A34,1964487_west,,
Krankenhaus Havelhöhe,autobus,A34,1964488_west,,
Alt-Kladow,autobus,A34,1964489_west,,
Schwiezerhaus,autobus,A34,1964490_west,,
Gutshof,autobus,A34,1964491_west,,
"Spandau, Friedhof",autobus,A35,1964492_west,,
Askanierring Ecke Falkenseerchaussee,autobus,A35,1964493_west,,
Rathaus Spandau,autobus,A35,1964494_west,,
Wilhelmstr. Ecke Pichelsdorferstr.,autobus,A35,1964495_west,,
Adamstr.,autobus,A35,1964496_west,,
Heerstr. Ecke Gatowerstr.,autobus,A35,1964497_west,,
Gatowerstr.,autobus,A35,1964498_west,,
Weinmeisterhornweg,autobus,A35,1964499_west,,
Ortsgrenze Gatow,autobus,A35,1964500_west,,
"Gatow, Kirche",autobus,A35,1964501_west,,
Großglienickerweg,autobus,A35,1964502_west,,
